960	83.0	1000265600	0.8600	1	0
965	83.0	1000265600	0.8600	1	0
970	83.0	1000265600	0.8600	1	0
976	83.0	1000265600	0.8600	1	0
981	83.0	1000265600	0.8600	1	0
986	83.0	1000265600	0.8600	1	0
992	83.0	1000265600	0.8600	1	0
997	83.0	1500398464	0.8600	1	0
1002	82.0	1000212864	0.8600	1	0
1008	83.0	1500345728	0.8600	1	0
1013	83.0	1000265600	0.8600	1	0
1018	82.0	1500398464	0.8600	0	0
1024	82.0	1000265600	0.8600	1	0
1029	82.0	1500398464	0.8600	1	0
1035	83.0	1000212864	0.8600	0	0
1040	82.0	1000212864	0.8600	1	0
1045	84.0	1000265600	0.8600	1	0
1050	83.0	1500345728	0.8600	1	0
1056	83.0	1000265600	0.8600	0	0
1061	84.0	1000212864	0.8600	1	0
1066	82.0	1000265600	0.8600	1	0
1072	84.0	1000212864	0.8600	1	0
1077	84.0	1000265600	0.8600	1	0
1082	83.0	1000265600	0.8600	1	0
1088	83.0	1000265600	0.8600	1	0
1093	83.0	1000265600	0.8600	0	0
1098	83.0	1000265600	0.8600	1	0
1104	82.0	1000212864	0.8600	0	0
1109	83.0	1000265600	0.8600	0	0
1114	83.0	1000265600	0.8600	1	0
1120	84.0	1000212864	0.8600	1	0
1125	82.0	1500345728	0.8600	1	0
1131	84.0	1000265600	0.8600	0	0
1136	83.0	1000265600	0.8600	1	0
1141	83.0	1000265600	0.8600	1	0
1147	83.0	1000212864	0.8600	1	0
1152	83.0	1000265600	0.8600	0	0
1157	83.0	1000212864	0.8600	1	0
1163	83.0	1000265600	0.8600	1	0
1168	83.0	1000212864	0.8600	1	0
1174	83.0	1000212864	0.8600	0	0
1179	82.0	1500398464	0.8600	0	0
1184	84.0	1000212864	0.8600	1	0
1189	83.0	1000212864	0.8600	1	0
1195	83.0	1000265600	0.8600	1	0
1200	83.0	1000265600	0.8600	1	0
1206	83.0	1000212864	0.8600	1	0
1211	83.0	1000265600	0.8600	1	0
1216	83.0	1000212864	0.8600	1	0
1222	83.0	1000265600	0.8600	1	0
1227	84.0	1500398464	0.8600	1	0
1232	82.0	1000212864	0.8600	0	0
1238	83.0	1000265600	0.8600	0	0
1243	84.0	1000265600	0.8600	1	0
1248	83.0	1000265600	0.8600	1	0
1254	82.0	1500345728	0.8600	1	0
1259	83.0	1500398464	0.8600	1	0
1264	82.0	1000265600	0.8600	1	0
1270	83.0	1000265600	0.8600	1	0
1275	82.0	1500398464	0.8600	1	0
1280	83.0	1000265600	0.8600	0	0
1286	82.0	1000265600	0.8600	1	0
1291	83.0	1000265600	0.8600	1	0
1297	83.0	1000212864	0.8600	1	0
1302	83.0	1000212864	0.8600	1	0
1307	82.0	1000265600	0.8600	0	0
1313	82.0	1000265600	0.8600	0	0
1318	83.0	1000265600	0.8600	1	0
1323	83.0	1000212864	0.8600	1	0
1329	83.0	1500398464	0.8600	0	0
1334	83.0	1000265600	0.8600	1	0
1339	82.0	1000212864	0.8600	1	0
1345	83.0	1000212864	0.8600	1	0
1350	83.0	1000212864	0.8600	1	0
1355	83.0	1000265600	0.8600	1	0
1360	84.0	1000265600	0.8600	1	0
1366	82.0	1500398464	0.8600	1	0
1371	82.0	1000265600	0.8600	1	0
1376	82.0	1000265600	0.8600	1	0
1382	83.0	1000265600	0.8600	1	0
1387	83.0	1000265600	0.8600	1	0
1392	83.0	1000265600	0.8600	1	0
1398	83.0	1000265600	0.8600	1	0
1403	83.0	1000265600	0.8600	1	0
1409	84.0	1000265600	0.8600	1	0
1414	83.0	1000212864	0.8600	0	0
1419	83.0	1000265600	0.8600	1	0
1425	83.0	1000265600	0.8600	1	0
1430	83.0	1000265600	0.8600	1	0
1435	84.0	1000212864	0.8600	0	0
1441	84.0	1500345728	0.8600	0	0
1446	82.0	1500345728	0.8600	1	0
1451	82.0	1500345728	0.8600	0	0
1456	83.0	1000212864	0.8600	1	0
1462	83.0	1000265600	0.8600	1	0
1467	82.0	1000265600	0.8600	1	0
1472	83.0	1000265600	0.8600	0	0
1478	83.0	1500398464	0.8600	1	0
1483	83.0	1000212864	0.8600	1	0
1489	83.0	1500398464	0.8600	1	0
1494	83.0	1000212864	0.8600	1	0
1499	84.0	1000265600	0.8600	1	0
1505	83.0	1000265600	0.8600	1	0
1510	82.0	1000212864	0.8600	1	0
1515	83.0	1000212864	0.8600	1	0
1521	84.0	1000212864	0.8600	1	0
1526	83.0	1000212864	0.8600	1	0
1531	84.0	1000265600	0.8600	1	0
1537	83.0	1000212864	0.8600	1	0
1542	82.0	1500345728	0.8600	1	0
1547	83.0	1500398464	0.8600	1	0
1553	82.0	1000265600	0.8600	1	0
1558	83.0	1000265600	0.8600	1	0
1563	84.0	1000265600	0.8600	1	0
1569	83.0	1000212864	0.8600	1	0
1574	83.0	1000265600	0.8600	1	0
1579	84.0	1000265600	0.8600	1	0
1585	83.0	1000212864	0.8600	1	0
1590	83.0	1500345728	0.8600	1	0
1596	84.0	1000212864	0.8600	1	0
1601	84.0	1000265600	0.8600	1	0
1606	82.0	1000265600	0.8600	0	0
1612	82.0	1500398464	0.8600	1	0
1617	83.0	1000265600	0.8600	1	0
1622	83.0	1000212864	0.8600	1	0
1628	83.0	1000265600	0.8600	1	0
1633	84.0	1000265600	0.8600	1	0
1638	82.0	1500345728	0.8600	1	0
1644	84.0	1500398464	0.8600	1	0
1649	83.0	1000265600	0.8600	1	0
1654	84.0	1000265600	0.8600	1	0
1660	83.0	1500398464	0.8600	1	0
1665	83.0	1000265600	0.8600	0	0
1670	84.0	1000265600	0.8600	1	0
1675	83.0	1000212864	0.8600	1	0
1681	82.0	1500345728	0.8600	0	0
1686	83.0	1000212864	0.8600	1	0
1692	84.0	1000212864	0.8600	1	0
1697	83.0	1000265600	0.8600	1	0
1702	83.0	1500345728	0.8600	1	0
1708	83.0	1000265600	0.8600	1	0
1713	83.0	1500345728	0.8600	1	0
1718	83.0	1000265600	0.8600	1	0
1724	82.0	1000265600	0.8600	1	0
1729	83.0	1000212864	0.8600	0	0
1734	83.0	1000212864	0.8600	1	0
1740	83.0	1000212864	0.8600	1	0
1745	84.0	1000265600	0.8600	1	0
1750	83.0	1500398464	0.8600	1	0
1756	83.0	1000212864	0.8600	1	0
1761	84.0	1000265600	0.8600	1	0
1766	83.0	1000265600	0.8600	1	0
1772	83.0	1000265600	0.8600	1	0
1777	82.0	1000265600	0.8600	1	0
1782	82.0	1000212864	0.8600	0	0
1788	84.0	1000212864	0.8600	1	0
1793	83.0	1000265600	0.8600	1	0
1798	83.0	1000212864	0.8600	1	0
1804	83.0	1000265600	0.8600	1	0
1809	82.0	1500345728	0.8600	0	0
1814	83.0	1000265600	0.8600	1	0
1820	84.0	1000265600	0.8600	1	0
1825	83.0	1000212864	0.8600	1	0
1830	83.0	1000265600	0.8600	1	0
1836	83.0	1000265600	0.8600	1	0
1841	83.0	1000265600	0.8600	1	0
1846	83.0	1500345728	0.8600	1	0
1852	83.0	1000212864	0.8600	1	0
1857	83.0	1000212864	0.8600	1	0
1862	83.0	1000212864	0.8600	1	0
1868	83.0	1000212864	0.8600	0	0
1873	83.0	1000212864	0.8600	1	0
1878	84.0	1000265600	0.8600	1	0
1884	83.0	1000265600	0.8600	0	0
1889	83.0	1000265600	0.8600	1	0
1895	82.0	1500345728	0.8600	1	0
1900	83.0	1000265600	0.8600	1	0
1905	84.0	1000265600	0.8600	0	0
1910	83.0	1500345728	0.8600	1	0
1916	83.0	1000265600	0.8600	1	0
1921	83.0	1000212864	0.8600	1	0
1926	83.0	1000265600	0.8600	1	0
1932	84.0	1000212864	0.8600	1	0
1937	84.0	1000212864	0.8600	1	0
1942	83.0	1000212864	0.8600	1	0
1948	82.0	1000265600	0.8600	1	0
1953	83.0	1000265600	0.8600	0	0
1958	83.0	1000212864	0.8600	1	0
1964	82.0	1000265600	0.8600	0	0
1969	83.0	1000212864	0.8600	1	0
1974	83.0	1000212864	0.8600	1	0
1980	84.0	1000212864	0.8600	1	0
1985	83.0	1000265600	0.8600	0	0
1990	83.0	1000265600	0.8600	1	0
1995	83.0	1000265600	0.8600	1	0
2001	83.0	1000212864	0.8600	1	0
2006	83.0	1000265600	0.8600	1	0
2012	84.0	1000265600	0.8600	1	0
2017	83.0	1000212864	0.8600	1	0
2022	83.0	1500345728	0.8600	1	0
2028	84.0	1000265600	0.8600	1	0
2033	83.0	1000265600	0.8600	1	0
2038	83.0	1000212864	0.8600	1	0
2044	83.0	1000265600	0.8600	1	0
2049	83.0	1500345728	0.8600	1	0
2054	83.0	1000265600	0.8600	1	0
2059	83.0	1000265600	0.8600	0	0
2065	83.0	1000212864	0.8600	1	0
2070	82.0	1500398464	0.8600	1	0
2075	83.0	1000212864	0.8600	1	0
2081	84.0	1000265600	0.8600	1	0
2086	83.0	1000212864	0.8600	1	0
2091	84.0	1500345728	0.8600	0	0
2097	82.0	1000265600	0.8600	1	0
2102	83.0	1000265600	0.8600	1	0
2107	83.0	1000212864	0.8600	1	0
2113	83.0	1000265600	0.8600	0	0
2118	83.0	1000265600	0.8600	1	0
2123	84.0	1000265600	0.8600	1	0
2129	83.0	1000265600	0.8600	1	0
2134	82.0	1000212864	0.8600	1	0
2139	84.0	1000265600	0.8600	1	0
2145	83.0	1000265600	0.8600	1	0
2150	84.0	1000265600	0.8600	0	0
2156	83.0	1000212864	0.8600	1	0
2161	82.0	1000265600	0.8600	1	0
2166	83.0	1000265600	0.8600	1	0
2171	84.0	1000265600	0.8600	1	0
2177	83.0	1000212864	0.8600	1	0
2182	83.0	1000265600	0.8600	1	0
2187	83.0	1000265600	0.8600	1	0
2193	83.0	1000265600	0.8600	1	0
2198	83.0	1000265600	0.8600	1	0
2203	83.0	1000212864	0.8600	1	0
2209	83.0	1000265600	0.8600	1	0
2214	82.0	1000212864	0.8600	1	0
2219	83.0	1000265600	0.8600	1	0
2225	83.0	1000212864	0.8600	1	0
2230	84.0	1000265600	0.8600	1	0
2236	83.0	1000265600	0.8600	1	0
2241	84.0	1500345728	0.8600	1	0
2246	83.0	1000265600	0.8600	1	0
2252	84.0	1000265600	0.8600	1	0
2257	83.0	1000265600	0.8600	1	0
2262	84.0	1000265600	0.8600	1	0
2268	84.0	1000265600	0.8600	1	0
2273	82.0	1000265600	0.8600	1	0
2278	84.0	1000265600	0.8600	1	0
2283	83.0	1000212864	0.8600	1	0
2289	82.0	1000265600	0.8600	1	0
2294	84.0	1000265600	0.8600	1	0
2299	83.0	1000265600	0.8600	1	0
2305	83.0	1000265600	0.8600	1	0
2310	83.0	1000212864	0.8600	1	0
2315	83.0	1000212864	0.8600	1	0
2321	83.0	1000212864	0.8600	1	0
2326	84.0	1000265600	0.8600	1	0
2331	83.0	1000212864	0.8600	1	0
2336	84.0	1000212864	0.8600	1	0
2342	83.0	1000265600	0.8600	1	0
2347	83.0	1000265600	0.8600	1	0
2352	83.0	1000212864	0.8600	0	0
2358	82.0	1000265600	0.8600	1	0
2363	83.0	1000265600	0.8600	0	0
2369	84.0	1000265600	0.8600	1	0
2374	83.0	1000212864	0.8600	0	0
2379	83.0	1000212864	0.8600	1	0
2385	84.0	1000265600	0.8600	1	0
2390	83.0	1000265600	0.8600	1	0
2395	83.0	1000265600	0.8600	1	0
2401	84.0	1000212864	0.8600	1	0
2406	83.0	1000212864	0.8600	0	0
2411	83.0	1000212864	0.8600	1	0
2417	83.0	1000265600	0.8600	1	0
2422	83.0	1500345728	0.8600	1	0
2427	83.0	1000265600	0.8600	1	0
2433	83.0	1000212864	0.8600	1	0
2438	83.0	1000212864	0.8600	1	0
2443	83.0	1000212864	0.8600	1	0
2449	84.0	1000212864	0.8600	1	0
2454	84.0	1000265600	0.8600	1	0
2459	82.0	1000212864	0.8600	1	0
2464	82.0	1000265600	0.8600	1	0
2470	83.0	1000212864	0.8600	0	0
2475	83.0	1000265600	0.8600	0	0
2481	84.0	1000212864	0.8600	1	0
2486	83.0	1000265600	0.8600	1	0
2491	83.0	1000212864	0.8600	1	0
2496	83.0	1000265600	0.8600	0	0
2502	84.0	1000212864	0.8600	1	0
2507	84.0	1000212864	0.8600	1	0
2512	84.0	1000212864	0.8600	1	0
2518	83.0	1000212864	0.8600	1	0
2523	84.0	1000212864	0.8600	1	0
2528	84.0	1000265600	0.8600	1	0
2534	83.0	1000265600	0.8600	1	0
2539	83.0	1000265600	0.8600	1	0
2544	84.0	1000265600	0.8600	1	0
2550	85.0	1000265600	0.8600	0	0
2555	85.0	1000212864	0.8600	1	0
2560	85.0	1000265600	0.8600	1	0
2566	83.0	1000212864	0.8600	1	0
2571	83.0	1000212864	0.8600	1	0
2577	83.0	1000265600	0.8600	0	0
2582	83.0	1000265600	0.8600	1	0
2587	83.0	1000265600	0.8600	1	0
2592	83.0	1000265600	0.8600	1	0
2598	84.0	1000212864	0.8600	1	0
2603	84.0	1000265600	0.8600	1	0
2608	83.0	1000265600	0.8600	1	0
2614	84.0	1000265600	0.8600	1	0
2619	83.0	1000265600	0.8600	1	0
2624	83.0	1000265600	0.8600	1	0
2630	84.0	1000212864	0.8600	1	0
2635	83.0	1000265600	0.8600	1	0
2640	82.0	1000212864	0.8600	1	0
2646	82.0	1000265600	0.8600	1	0
2651	83.0	1000212864	0.8600	1	0
2657	83.0	1000212864	0.8600	0	0
2662	83.0	1000265600	0.8600	1	0
2667	84.0	1000265600	0.8600	1	0
2673	83.0	1000212864	0.8600	1	0
2678	83.0	1000265600	0.8600	1	0
2683	84.0	1000212864	0.8600	1	0
2688	83.0	1000265600	0.8600	1	0
2694	84.0	1000265600	0.8600	1	0
2699	83.0	1000265600	0.8600	1	0
2704	84.0	1000212864	0.8600	1	0
2710	83.0	1000265600	0.8600	1	0
2715	83.0	1000265600	0.8600	1	0
2720	83.0	1000265600	0.8600	1	0
2726	84.0	1000212864	0.8600	1	0
2731	82.0	1000265600	0.8600	1	0
2736	83.0	1000212864	0.8600	1	0
2742	84.0	1000265600	0.8600	1	0
2747	82.0	1500345728	0.8600	0	0
2753	83.0	1000265600	0.8600	1	0
2758	83.0	1000212864	0.8600	1	0
2763	83.0	1000212864	0.8600	1	0
2769	83.0	1000265600	0.8600	1	0
2774	83.0	1000265600	0.8600	1	0
2779	84.0	1000265600	0.8600	1	0
2785	83.0	1000265600	0.8600	1	0
2790	83.0	1000212864	0.8600	1	0
2795	83.0	1000265600	0.8600	1	0
2801	84.0	1000265600	0.8600	1	0
2806	84.0	1000212864	0.8600	1	0
2811	83.0	1000265600	0.8600	1	0
2817	83.0	1000212864	0.8600	1	0
2822	84.0	1500345728	0.8600	1	0
2828	83.0	1000265600	0.8600	0	0
2833	83.0	1000265600	0.8600	1	0
2838	84.0	1000212864	0.8600	1	0
2844	82.0	1000265600	0.8600	1	0
2849	83.0	1000265600	0.8600	0	0
2854	83.0	1000212864	0.8600	1	0
2860	83.0	1000212864	0.8600	1	0
2865	83.0	1000265600	0.8600	1	0
2870	83.0	1000212864	0.8600	1	0
2876	84.0	1000265600	0.8600	0	0
2881	83.0	1500398464	0.8600	1	0
2886	84.0	1000265600	0.8600	1	0
2892	82.0	1000212864	0.8600	1	0
2897	84.0	1000265600	0.8600	1	0
2902	83.0	1000212864	0.8600	0	0
2907	84.0	1000212864	0.8600	1	0
2913	84.0	1500345728	0.8600	1	0
2918	83.0	1000265600	0.8600	1	0
2923	83.0	1000265600	0.8600	0	0
2929	84.0	1000212864	0.8600	1	0
2934	84.0	1000265600	0.8600	1	0
2939	84.0	1000265600	0.8600	1	0
2945	83.0	1000265600	0.8600	1	0
2950	83.0	1000265600	0.8600	1	0
2955	83.0	1000212864	0.8600	1	0
2961	84.0	1000212864	0.8600	1	0
2966	83.0	1500345728	0.8600	1	0
2971	83.0	1000265600	0.8600	1	0
2977	83.0	1000212864	0.8600	1	0
2982	84.0	1000265600	0.8600	0	0
2987	83.0	1000265600	0.8600	1	0
2993	83.0	1000265600	0.8600	1	0
2998	83.0	1500345728	0.8600	1	0
3003	84.0	1000212864	0.8600	1	0
3009	84.0	1000212864	0.8600	1	0
3014	83.0	1000265600	0.8600	1	0
3019	82.0	1000265600	0.8600	1	0
3025	83.0	1000265600	0.8600	1	0
3030	83.0	1000212864	0.8600	1	0
3035	83.0	1500398464	0.8600	1	0
3041	84.0	1000265600	0.8600	1	0
3046	83.0	1000212864	0.8600	1	0
3051	83.0	1000265600	0.8600	1	0
3057	83.0	1000212864	0.8600	1	0
3062	84.0	1500345728	0.8600	1	0
3067	82.0	1000265600	0.8600	0	0
3073	83.0	1500345728	0.8600	1	0
3078	83.0	1000265600	0.8600	1	0
3083	83.0	1000265600	0.8600	1	0
3089	83.0	1000265600	0.8600	1	0
3094	83.0	1000265600	0.8600	1	0
3099	83.0	1000265600	0.8600	1	0
3105	84.0	1500398464	0.8600	1	0
3110	83.0	1000265600	0.8600	1	0
3116	83.0	1500398464	0.8600	1	0
3121	84.0	1000265600	0.8600	1	0
3126	84.0	1000212864	0.8600	1	0
3132	83.0	1000265600	0.8600	1	0
3137	83.0	1000212864	0.8600	1	0
3142	84.0	1000265600	0.8600	1	0
3147	83.0	1500345728	0.8600	1	0
3153	83.0	1000212864	0.8600	1	0
3158	84.0	1000265600	0.8600	1	0
3163	83.0	1000212864	0.8600	1	0
3169	84.0	1000265600	0.8600	1	0
3174	84.0	1000212864	0.8600	0	0
3179	84.0	1000265600	0.8600	1	0
3185	83.0	1000212864	0.8600	1	0
3190	83.0	1000265600	0.8600	1	0
3195	83.0	1000265600	0.8600	1	0
3201	83.0	1000212864	0.8600	1	0
3206	83.0	1500345728	0.8600	1	0
3212	83.0	1000265600	0.8600	1	0
3217	84.0	1000265600	0.8600	1	0
3222	83.0	1500345728	0.8600	1	0
3227	83.0	1000212864	0.8600	1	0
3233	84.0	1000265600	0.8600	1	0
3238	83.0	1000212864	0.8600	1	0
3243	83.0	1000265600	0.8600	1	0
3249	83.0	1000265600	0.8600	1	0
3254	84.0	1000265600	0.8600	1	0
3259	83.0	1000212864	0.8600	1	0
3265	83.0	1000265600	0.8600	1	0
3270	82.0	1000212864	0.8600	1	0
3276	83.0	1000212864	0.8600	1	0
3281	84.0	1000212864	0.8600	1	0
3286	83.0	1000265600	0.8600	1	0
3292	83.0	1000265600	0.8600	1	0
3297	82.0	1500345728	0.8600	1	0
3302	83.0	1000265600	0.8600	0	0
3308	83.0	1000265600	0.8600	0	0
3313	83.0	1000265600	0.8600	1	0
3318	85.0	1000265600	0.8600	1	0
3324	84.0	1000265600	0.8600	1	0
3329	83.0	1000212864	0.8600	1	0
3334	83.0	1000265600	0.8600	1	0
3340	83.0	1000265600	0.8600	1	0
3345	83.0	1000212864	0.8600	1	0
3350	84.0	1000265600	0.8600	1	0
3355	83.0	1000265600	0.8600	0	0
3361	83.0	1000212864	0.8600	1	0
3366	84.0	1000265600	0.8600	1	0
3371	83.0	1000212864	0.8600	0	0
3377	82.0	1000265600	0.8600	1	0
3382	82.0	1000265600	0.8600	1	0
3387	83.0	1500345728	0.8600	1	0
3393	83.0	1500398464	0.8600	1	0
3398	83.0	1000265600	0.8600	1	0
3403	83.0	1000265600	0.8600	1	0
3409	83.0	1000265600	0.8600	0	0
3414	84.0	1000212864	0.8600	0	0
3419	83.0	1000265600	0.8600	1	0
3425	84.0	1500398464	0.8600	1	0
3430	84.0	1000265600	0.8600	1	0
3435	84.0	1500345728	0.8600	1	0
3441	83.0	1000265600	0.8600	1	0
3446	83.0	1000212864	0.8600	1	0
3451	83.0	1000265600	0.8600	1	0
3457	84.0	1000265600	0.8600	1	0
3462	83.0	1500345728	0.8600	1	0
3467	83.0	1000212864	0.8600	1	0
3473	82.0	1000265600	0.8600	1	0
3478	84.0	1000265600	0.8600	1	0
3484	83.0	1000265600	0.8600	1	0
3489	84.0	1000212864	0.8600	0	0
3494	84.0	1000265600	0.8600	1	0
3500	83.0	1000212864	0.8600	1	0
3505	83.0	1000212864	0.8600	1	0
3510	83.0	1000265600	0.8600	0	0
3516	84.0	1000265600	0.8600	1	0
3521	83.0	1000212864	0.8600	1	0
3526	83.0	1000265600	0.8600	0	0
3531	83.0	1000212864	0.8600	1	0
3537	83.0	1500398464	0.8600	1	0
3542	83.0	1000265600	0.8600	1	0
3547	84.0	1500345728	0.8600	1	0
3553	83.0	1500345728	0.8600	1	0
3558	83.0	1000212864	0.8600	1	0
3563	83.0	1000212864	0.8600	0	0
3569	83.0	1500345728	0.8600	1	0
3574	83.0	1000212864	0.8600	1	0
3579	83.0	1000265600	0.8600	0	0
3585	83.0	1000212864	0.8600	1	0
3590	83.0	1000212864	0.8600	1	0
